Judge,Year,Court
Hon. William H. Shaw III,2005,Charles City Circuit Court
Hon. N. Prentis Smiley Jr.,2005,Charles City Circuit Court
"Hon. Paul W. Cella, Chief Judge",2018,Nottoway Circuit Court
Hon. Dennis M. Martin Sr.,2018,Nottoway Circuit Court
Hon. Joseph M. Teefey Jr.,2018,Nottoway Circuit Court
"Hon. Colin R. Gibb, Presiding Judge, Chief Judge",2011,Giles Circuit Court
Hon. Brett L. Geisler,2011,Giles Circuit Court
Hon. Josiah T. Showalter Jr.,2011,Giles Circuit Court
Hon. Robert M. D. Turk,2011,Giles Circuit Court
"Hon. Daniel R. Bouton, Presiding Judge",2017,Madison Circuit Court
"Hon. Timothy K. Sanner, Chief Judge",2017,Madison Circuit Court
Hon. Cheryl V. Higgins,2017,Madison Circuit Court
Hon. Richard E. Moore,2017,Madison Circuit Court
Hon. Susan L. Whitlock,2017,Madison Circuit Court
Hon. J. Samuel Johnston Jr.~,2005,Campbell Circuit Court
Hon. J. Michael Gamble*,2005,Campbell Circuit Court
Hon. J. Leyburn Mosby Jr.,2005,Campbell Circuit Court
Hon. Mosby Garland Perrow III,2005,Campbell Circuit Court
Hon. James W. Updike Jr.,2005,Campbell Circuit Court
Hon. William N. Alexander II~,2007,Franklin Circuit Court
Hon. Charles J. Strauss*,2007,Franklin Circuit Court
Hon. David A. Melesco,2007,Franklin Circuit Court
Hon. Joseph W. Milam Jr.,2007,Franklin Circuit Court
"Hon. Michael T. Garrett, Chief Judge",2020,Nelson Circuit Court
Hon. John T. Cook,2020,Nelson Circuit Court
Hon. Michael R. Doucette,2020,Nelson Circuit Court
Hon. James W. Updike Jr.,2020,Nelson Circuit Court
Hon. James F. Watson,2020,Nelson Circuit Court
Hon. Frank Patrick Yeatts,2020,Nelson Circuit Court
"Hon. W. Allan Sharrett, Presiding Judge, Chief Judge",2016,Hopewell Circuit Court
Hon. Nathan Curtis Lee,2016,Hopewell Circuit Court
Hon. Frederick G. Rockwell III~*,2007,Colonial Heights Circuit Court
Hon. Michael C. Allen~,2007,Colonial Heights Circuit Court
Hon. Herbert Cogbill Gill Jr.~,2007,Colonial Heights Circuit Court
Hon. Timothy J. Hauler~,2007,Colonial Heights Circuit Court
Hon. Cleo E. Powell~,2007,Colonial Heights Circuit Court
"Hon. Joel C. Cunningham, Presiding Judge",2012,Halifax Circuit Court
"Hon. Leslie M. Osborn, Chief Judge",2012,Halifax Circuit Court
Hon. Thomas V. Warren~*,2008,Dinwiddie Circuit Court
Hon. Pamela S. Baskervill,2008,Dinwiddie Circuit Court
Hon. James F. D'Alton Jr.,2008,Dinwiddie Circuit Court
"Hon. R. Michael McKenney, Presiding Judge",2018,Lancaster Circuit Court
"Hon. J. Overton Harris, Chief Judge",2018,Lancaster Circuit Court
Hon. Sarah L. Deneke,2018,Lancaster Circuit Court
Hon. Joseph J. Ellis,2018,Lancaster Circuit Court
Hon. Herbert M. Hewitt,2018,Lancaster Circuit Court
Hon. Patricia Kelly,2018,Lancaster Circuit Court
Hon. Michael E. Levy,2018,Lancaster Circuit Court
Hon. Ricardo Rigual,2018,Lancaster Circuit Court
Hon. Charles S. Sharp,2018,Lancaster Circuit Court
Hon. Gordon F. Willis,2018,Lancaster Circuit Court
Hon. Victoria A. B. Willis,2018,Lancaster Circuit Court
"Hon. Mary Jane Hall, Presiding Judge, Chief Judge",2019,Norfolk Circuit Court
"Hon. Michelle J. Atkins, Presiding Judge",2019,Norfolk Circuit Court
"Hon. John R. Doyle III, Presiding Judge",2019,Norfolk Circuit Court
"Hon. Junius P. Fulton III, Presiding Judge",2019,Norfolk Circuit Court
"Hon. Jerrauld C. Jones, Presiding Judge",2019,Norfolk Circuit Court
"Hon. David W. Lannetti, Presiding Judge",2019,Norfolk Circuit Court
"Hon. Everett A. Martin Jr., Presiding Judge",2019,Norfolk Circuit Court
"Hon. Joseph A. Migliozzi Jr., Presiding Judge",2019,Norfolk Circuit Court
"Hon. Brett L. Geisler, Presiding Judge",2012,Grayson Circuit Court
"Hon. Robert M. D. Turk, Chief Judge",2012,Grayson Circuit Court
Hon. Colin R. Gibb,2012,Grayson Circuit Court
Hon. Josiah T. Showalter Jr.,2012,Grayson Circuit Court
"Hon. Colin R. Gibb, Presiding Judge",2012,Giles Circuit Court
"Hon. Robert M. D. Turk, Chief Judge",2012,Giles Circuit Court
Hon. Brett L. Geisler,2012,Giles Circuit Court
Hon. Josiah T. Showalter Jr.,2012,Giles Circuit Court
"Hon. Herbert M. Hewitt, Presiding Judge",2018,King George Circuit Court
"Hon. J. Overton Harris, Chief Judge",2018,King George Circuit Court
Hon. Sarah L. Deneke,2018,King George Circuit Court
Hon. Joseph J. Ellis,2018,King George Circuit Court
Hon. Patricia Kelly,2018,King George Circuit Court
Hon. Michael E. Levy,2018,King George Circuit Court
Hon. R. Michael McKenney,2018,King George Circuit Court
Hon. Ricardo Rigual,2018,King George Circuit Court
Hon. Charles S. Sharp,2018,King George Circuit Court
Hon. Gordon F. Willis,2018,King George Circuit Court
Hon. Victoria A. B. Willis,2018,King George Circuit Court
"Hon. Charles S. Sharp, Chief Judge",2020,Richmond County Circuit Court
Hon. Sarah L. Deneke,2020,Richmond County Circuit Court
Hon. William E. Glover,2020,Richmond County Circuit Court
Hon. John Overton Harris,2020,Richmond County Circuit Court
Hon. Herbert M. Hewitt,2020,Richmond County Circuit Court
Hon. Patricia Kelly,2020,Richmond County Circuit Court
Hon. Michael E. Levy,2020,Richmond County Circuit Court
Hon. Roy Michael McKenney,2020,Richmond County Circuit Court
Hon. Ricardo Rigual,2020,Richmond County Circuit Court
Hon. Gordon F. Willis,2020,Richmond County Circuit Court
Hon. Victoria A. B. Willis,2020,Richmond County Circuit Court
"Hon. Timothy K. Sanner, Presiding Judge, Chief Judge",2016,Louisa Circuit Court
Hon. Daniel R. Bouton,2016,Louisa Circuit Court
Hon. Cheryl V. Higgins,2016,Louisa Circuit Court
Hon. Richard E. Moore,2016,Louisa Circuit Court
Hon. Susan L. Whitlock,2016,Louisa Circuit Court
"Hon. Paul W. Cella, Chief Judge",2019,Nottoway Circuit Court
Hon. Dennis M. Martin Sr.,2019,Nottoway Circuit Court
Hon. Joseph M. Teefey Jr.,2019,Nottoway Circuit Court
Hon. J. Samuel Johnston Jr.~,2006,Campbell Circuit Court
Hon. J. Michael Gamble*,2006,Campbell Circuit Court
Hon. J. Leyburn Mosby Jr.,2006,Campbell Circuit Court
Hon. Mosby Garland Perrow III,2006,Campbell Circuit Court
Hon. James W. Updike Jr.,2006,Campbell Circuit Court
Hon. Richard S. Blanton~*,2009,Cumberland Circuit Court
Hon. Leslie M. Osborn,2009,Cumberland Circuit Court
Hon. Thomas B. Hoover~,2006,Charles City Circuit Court
Hon. Samuel T. Powell III*,2006,Charles City Circuit Court
Hon. William H. Shaw III,2006,Charles City Circuit Court
Hon. N. Prentis Smiley Jr.,2006,Charles City Circuit Court
Hon. William N. Alexander II~,2008,Franklin Circuit Court
Hon. Charles J. Strauss*,2008,Franklin Circuit Court
Hon. David A. Melesco,2008,Franklin Circuit Court
Hon. Joseph W. Milam Jr.,2008,Franklin Circuit Court
Hon. Michael C. Allen~*,2008,Colonial Heights Circuit Court
Hon. Herbert Cogbill Gill Jr.~,2008,Colonial Heights Circuit Court
Hon. Timothy J. Hauler~,2008,Colonial Heights Circuit Court
Hon. Frederick G. Rockwell III~,2008,Colonial Heights Circuit Court
"Hon. Joel C. Cunningham, Presiding Judge",2013,Halifax Circuit Court
"Hon. Leslie M. Osborn, Chief Judge",2013,Halifax Circuit Court
Hon. Kimberley S. White,2013,Halifax Circuit Court
"Hon. W. Allan Sharrett, Presiding Judge, Chief Judge",2017,Hopewell Circuit Court
"Hon. Thomas V. Warren, Presiding Judge, Chief Judge",2010,Dinwiddie Circuit Court
Hon. Pamela S. Baskervill,2010,Dinwiddie Circuit Court
Hon. James F. D'Alton Jr.,2010,Dinwiddie Circuit Court
"Hon. Mary Jane Hall, Presiding Judge, Chief Judge",2020,Norfolk Circuit Court
"Hon. Michelle J. Atkins, Presiding Judge",2020,Norfolk Circuit Court
"Hon. John Raymond Doyle III, Presiding Judge",2020,Norfolk Circuit Court
"Hon. Junius P. Fulton III, Presiding Judge",2020,Norfolk Circuit Court
"Hon. Jerrauld C. Jones, Presiding Judge",2020,Norfolk Circuit Court
"Hon. David W. Lannetti, Presiding Judge",2020,Norfolk Circuit Court
"Hon. Everett A. Martin Jr., Presiding Judge",2020,Norfolk Circuit Court
"Hon. Joseph A. Migliozzi Jr., Presiding Judge",2020,Norfolk Circuit Court
"Hon. Timothy K. Sanner, Chief Judge",2018,Madison Circuit Court
Hon. Dale B. Durrer,2018,Madison Circuit Court
Hon. Cheryl V. Higgins,2018,Madison Circuit Court
Hon. Richard E. Moore,2018,Madison Circuit Court
Hon. Susan L. Whitlock,2018,Madison Circuit Court
"Hon. R. Michael McKenney, Presiding Judge",2019,Lancaster Circuit Court
"Hon. Charles S. Sharp, Chief Judge",2019,Lancaster Circuit Court
Hon. Sarah L. Deneke,2019,Lancaster Circuit Court
Hon. Joseph J. Ellis,2019,Lancaster Circuit Court
Hon. J. Overton Harris,2019,Lancaster Circuit Court
Hon. Herbert M. Hewitt,2019,Lancaster Circuit Court
Hon. Patricia Kelly,2019,Lancaster Circuit Court
Hon. Michael E. Levy,2019,Lancaster Circuit Court
Hon. Ricardo Rigual,2019,Lancaster Circuit Court
Hon. Gordon F. Willis,2019,Lancaster Circuit Court
Hon. Victoria A. B. Willis,2019,Lancaster Circuit Court
"Hon. Colin R. Gibb, Presiding Judge",2013,Giles Circuit Court
"Hon. Robert M. D. Turk, Chief Judge",2013,Giles Circuit Court
Hon. Brett L. Geisler,2013,Giles Circuit Court
Hon. Marcus H. Long Jr.,2013,Giles Circuit Court
Hon. Josiah T. Showalter Jr.,2013,Giles Circuit Court
"Hon. Sarah L. Deneke, Chief Judge",2021,Richmond County Circuit Court
Hon. William E. Glover,2021,Richmond County Circuit Court
Hon. John Overton Harris,2021,Richmond County Circuit Court
Hon. Herbert M. Hewitt,2021,Richmond County Circuit Court
Hon. Patricia Kelly,2021,Richmond County Circuit Court
Hon. Michael E. Levy,2021,Richmond County Circuit Court
Hon. Roy Michael McKenney,2021,Richmond County Circuit Court
Hon. Ricardo Rigual,2021,Richmond County Circuit Court
Hon. James Bruce Strickland,2021,Richmond County Circuit Court
Hon. Gordon F. Willis,2021,Richmond County Circuit Court
Hon. Victoria A. B. Willis,2021,Richmond County Circuit Court
Hon. Thomas B. Hoover~,2007,Charles City Circuit Court
Hon. N. Prentis Smiley Jr.*,2007,Charles City Circuit Court
Hon. Samuel T. Powell III,2007,Charles City Circuit Court
Hon. William H. Shaw III,2007,Charles City Circuit Court
"Hon. Brett L. Geisler, Presiding Judge",2013,Grayson Circuit Court
"Hon. Robert M. D. Turk, Chief Judge",2013,Grayson Circuit Court
Hon. Colin R. Gibb,2013,Grayson Circuit Court
Hon. Marcus H. Long Jr.,2013,Grayson Circuit Court
Hon. Josiah T. Showalter Jr.,2013,Grayson Circuit Court
"Hon. Joel C. Cunningham, Presiding Judge",2014,Halifax Circuit Court
"Hon. Leslie M. Osborn, Chief Judge",2014,Halifax Circuit Court
Hon. Kimberley S. White,2014,Halifax Circuit Court
"Hon. Michael C. Allen, Presiding Judge, Chief Judge",2010,Colonial Heights Circuit Court
"Hon. Herbert Cogbill Gill Jr., Presiding Judge",2010,Colonial Heights Circuit Court
"Hon. Timothy J. Hauler, Presiding Judge",2010,Colonial Heights Circuit Court
"Hon. Frederick G. Rockwell III, Presiding Judge",2010,Colonial Heights Circuit Court
Hon. Harold W. Burgess Jr.,2010,Colonial Heights Circuit Court
"Hon. Leslie M. Osborn, Presiding Judge, Chief Judge",2018,Mecklenburg Circuit Court
Hon. Donald Carl Blessing,2018,Mecklenburg Circuit Court
Hon. S. Anderson Nelson,2018,Mecklenburg Circuit Court
Hon. Kimberley S. White,2018,Mecklenburg Circuit Court
"Hon. W. Allan Sharrett, Presiding Judge, Chief Judge",2018,Hopewell Circuit Court
Hon. William Edward Tomko III,2018,Hopewell Circuit Court
"Hon. Richard S. Blanton, Presiding Judge, Chief Judge",2010,Cumberland Circuit Court
Hon. Joel C. Cunningham,2010,Cumberland Circuit Court
Hon. Leslie M. Osborn,2010,Cumberland Circuit Court
Hon. J. Samuel Johnston Jr.~*,2007,Campbell Circuit Court
Hon. J. Michael Gamble,2007,Campbell Circuit Court
Hon. J. Leyburn Mosby Jr.,2007,Campbell Circuit Court
Hon. Mosby Garland Perrow III,2007,Campbell Circuit Court
Hon. James W. Updike Jr.,2007,Campbell Circuit Court
Hon. Keary R. Williams~,2005,Buchanan Circuit Court
Hon. Henry A. Vanover*,2005,Buchanan Circuit Court
Hon. Teresa M. Chafin,2005,Buchanan Circuit Court
Hon. Michael Lee Moore,2005,Buchanan Circuit Court
"Hon. William N. Alexander II, Presiding Judge",2010,Franklin Circuit Court
"Hon. Joseph W. Milam Jr., Chief Judge",2010,Franklin Circuit Court
Hon. David A. Melesco,2010,Franklin Circuit Court
Hon. Charles J. Strauss,2010,Franklin Circuit Court
"Hon. Timothy K. Sanner, Presiding Judge, Chief Judge",2017,Louisa Circuit Court
Hon. Daniel R. Bouton,2017,Louisa Circuit Court
Hon. Cheryl V. Higgins,2017,Louisa Circuit Court
Hon. Richard E. Moore,2017,Louisa Circuit Court
Hon. Susan L. Whitlock,2017,Louisa Circuit Court
Hon. Malfourd W.  Bo Trumbo~,2005,Botetourt Circuit Court
Hon. Thomas H. Wood*,2005,Botetourt Circuit Court
Hon. Humes J. Franklin Jr.,2005,Botetourt Circuit Court
Hon. Michael S. Irvine,2005,Botetourt Circuit Court
"Hon. Roy Michael McKenney, Presiding Judge",2020,Lancaster Circuit Court
"Hon. Charles S. Sharp, Chief Judge",2020,Lancaster Circuit Court
Hon. Sarah L. Deneke,2020,Lancaster Circuit Court
Hon. William E. Glover,2020,Lancaster Circuit Court
Hon. John Overton Harris,2020,Lancaster Circuit Court
Hon. Herbert M. Hewitt,2020,Lancaster Circuit Court
Hon. Patricia Kelly,2020,Lancaster Circuit Court
Hon. Michael E. Levy,2020,Lancaster Circuit Court
Hon. Ricardo Rigual,2020,Lancaster Circuit Court
Hon. Gordon F. Willis,2020,Lancaster Circuit Court
Hon. Victoria A. B. Willis,2020,Lancaster Circuit Court
"Hon. James F. D'Alton Jr., Chief Judge",2011,Dinwiddie Circuit Court
Hon. Pamela S. Baskervill,2011,Dinwiddie Circuit Court
"Hon. Paul W. Cella, Chief Judge",2020,Nottoway Circuit Court
Hon. Dennis M. Martin,2020,Nottoway Circuit Court
Hon. Joseph M. Teefey Jr.,2020,Nottoway Circuit Court
"Hon. Colin R. Gibb, Presiding Judge",2014,Giles Circuit Court
"Hon. Marcus H. Long Jr., Chief Judge",2014,Giles Circuit Court
Hon. Brett L. Geisler,2014,Giles Circuit Court
Hon. Josiah T. Showalter Jr.,2014,Giles Circuit Court
Hon. Robert M. D. Turk,2014,Giles Circuit Court
"Hon. Brett L. Geisler, Presiding Judge",2014,Grayson Circuit Court
"Hon. Marcus H. Long Jr., Chief Judge",2014,Grayson Circuit Court
Hon. Colin R. Gibb,2014,Grayson Circuit Court
Hon. Josiah T. Showalter Jr.,2014,Grayson Circuit Court
Hon. Robert M. D. Turk,2014,Grayson Circuit Court
Hon. Thomas B. Hoover~,2008,Charles City Circuit Court
Hon. N. Prentis Smiley Jr.*,2008,Charles City Circuit Court
Hon. Samuel T. Powell III,2008,Charles City Circuit Court
Hon. William H. Shaw III,2008,Charles City Circuit Court
"Hon. Herbert M. Hewitt, Presiding Judge",2019,King George Circuit Court
"Hon. Charles S. Sharp, Chief Judge",2019,King George Circuit Court
Hon. Sarah L. Deneke,2019,King George Circuit Court
Hon. Joseph J. Ellis,2019,King George Circuit Court
Hon. J. Overton Harris,2019,King George Circuit Court
Hon. Patricia Kelly,2019,King George Circuit Court
Hon. Michael E. Levy,2019,King George Circuit Court
Hon. R. Michael McKenney,2019,King George Circuit Court
Hon. Ricardo Rigual,2019,King George Circuit Court
Hon. Gordon F. Willis,2019,King George Circuit Court
Hon. Victoria A. B. Willis,2019,King George Circuit Court
"Hon. Kimberley S. White, Chief Judge",2019,Mecklenburg Circuit Court
Hon. Donald Carl Blessing,2019,Mecklenburg Circuit Court
Hon. S. Anderson Nelson,2019,Mecklenburg Circuit Court
"Hon. Leslie M. Osborn, Presiding Judge",2011,Cumberland Circuit Court
Hon. Joel C. Cunningham,2011,Cumberland Circuit Court
Hon. John T. Cook~,2008,Campbell Circuit Court
Hon. James W. Updike Jr.*,2008,Campbell Circuit Court
Hon. J. Michael Gamble,2008,Campbell Circuit Court
Hon. J. Leyburn Mosby Jr.,2008,Campbell Circuit Court
Hon. Mosby Garland Perrow III,2008,Campbell Circuit Court
Hon. Keary R. Williams~,2006,Buchanan Circuit Court
Hon. Michael Lee Moore*,2006,Buchanan Circuit Court
Hon. Teresa M. Chafin,2006,Buchanan Circuit Court
Hon. Henry A. Vanover,2006,Buchanan Circuit Court
"Hon. Timothy K. Sanner, Chief Judge",2019,Madison Circuit Court
Hon. Dale B. Durrer,2019,Madison Circuit Court
Hon. Cheryl V. Higgins,2019,Madison Circuit Court
Hon. Richard E. Moore,2019,Madison Circuit Court
Hon. Susan L. Whitlock,2019,Madison Circuit Court
Hon. Claude V. Worrell,2019,Madison Circuit Court
"Hon. W. Allan Sharrett, Presiding Judge, Chief Judge",2019,Hopewell Circuit Court
Hon. Carson E. Saunders Jr.,2019,Hopewell Circuit Court
Hon. William Edward Tomko III,2019,Hopewell Circuit Court
"Hon. William N. Alexander II, Presiding Judge",2011,Franklin Circuit Court
"Hon. Joseph W. Milam Jr., Chief Judge",2011,Franklin Circuit Court
Hon. David A. Melesco,2011,Franklin Circuit Court
Hon. Charles J. Strauss,2011,Franklin Circuit Court
"Hon. Joel C. Cunningham, Presiding Judge",2015,Halifax Circuit Court
"Hon. Leslie M. Osborn, Chief Judge",2015,Halifax Circuit Court
Hon. Donald Carl Blessing,2015,Halifax Circuit Court
Hon. Kimberley S. White,2015,Halifax Circuit Court
"Hon. Roy Michael McKenney, Presiding Judge",2021,Lancaster Circuit Court
"Hon. Sarah L. Deneke, Chief Judge",2021,Lancaster Circuit Court
Hon. William E. Glover,2021,Lancaster Circuit Court
Hon. John Overton Harris,2021,Lancaster Circuit Court
Hon. Herbert M. Hewitt,2021,Lancaster Circuit Court
Hon. Patricia Kelly,2021,Lancaster Circuit Court
Hon. Michael E. Levy,2021,Lancaster Circuit Court
Hon. Ricardo Rigual,2021,Lancaster Circuit Court
Hon. James Bruce Strickland,2021,Lancaster Circuit Court
Hon. Gordon F. Willis,2021,Lancaster Circuit Court
Hon. Victoria A. B. Willis,2021,Lancaster Circuit Court
Hon. Malfourd W.  Bo Trumbo~,2006,Botetourt Circuit Court
Hon. Thomas H. Wood*,2006,Botetourt Circuit Court
Hon. Humes J. Franklin Jr.,2006,Botetourt Circuit Court
Hon. Michael S. Irvine,2006,Botetourt Circuit Court
"Hon. Thomas B. Hoover, Presiding Judge, Chief Judge",2010,Charles City Circuit Court
Hon. R. Bruce Long,2010,Charles City Circuit Court
Hon. Samuel T. Powell III,2010,Charles City Circuit Court
"Hon. Josiah T. Showalter Jr., Chief Judge",2015,Giles Circuit Court
Hon. Bradley W. Finch,2015,Giles Circuit Court
Hon. Brett L. Geisler,2015,Giles Circuit Court
Hon. H. Lee Harrell,2015,Giles Circuit Court
Hon. Marcus H. Long Jr.,2015,Giles Circuit Court
Hon. Robert M. D. Turk,2015,Giles Circuit Court
Hon. Humes J. Franklin Jr.~,2005,Bath Circuit Court
Hon. Thomas H. Wood*,2005,Bath Circuit Court
Hon. Michael S. Irvine,2005,Bath Circuit Court
Hon. Malfourd W.  Bo Trumbo,2005,Bath Circuit Court
"Hon. Paul W. Cella, Chief Judge",2021,Nottoway Circuit Court
Hon. Dennis M. Martin,2021,Nottoway Circuit Court
Hon. Joseph M. Teefey Jr.,2021,Nottoway Circuit Court
"Hon. Kimberley S. White, Chief Judge",2020,Mecklenburg Circuit Court
Hon. Donald Carl Blessing,2020,Mecklenburg Circuit Court
Hon. Stephen Anderson Nelson,2020,Mecklenburg Circuit Court
Hon. James William Watson Jr.,2020,Mecklenburg Circuit Court
"Hon. Michael C. Allen, Presiding Judge",2011,Colonial Heights Circuit Court
"Hon. Herbert Cogbill Gill Jr., Presiding Judge",2011,Colonial Heights Circuit Court
"Hon. Timothy J. Hauler, Presiding Judge",2011,Colonial Heights Circuit Court
"Hon. Frederick G. Rockwell III, Presiding Judge",2011,Colonial Heights Circuit Court
"Hon. Harold W. Burgess Jr., Chief Judge",2011,Colonial Heights Circuit Court
"Hon. Herbert M. Hewitt, Presiding Judge",2020,King George Circuit Court
